question_id,level,round,arm,position,status,valid,duration_ms,law_ids,selection_chars_before,selection_chars_after
l1-044-sg,100,2,combined,3,ok,1,197805.59,3,10069,3178
l1-046-vn,100,2,combined,3,ok,1,202238.378,1,789,525
l1-049-vn,100,2,combined,3,ok,1,177332.772,2,19841,7354
l1-050-vn,100,2,combined,3,ok,1,186342.138,4,11069,5666
l1-051-th,100,2,combined,3,ok,1,178963.79,1,7247,4600
l1-052-th,100,2,combined,3,ok,1,172599.132,1,9447,5478
l1-053-th,100,2,combined,3,ok,1,219254.584,1,12821,8136
l1-054-th,100,2,combined,3,ok,1,226704.418,2,11230,6871
l1-055-th,100,2,combined,3,ok,1,132222.923,2,8940,3102
l1-059-id,100,2,combined,3,ok,1,129840.24,0,11312,6690
l1-060-id,100,2,combined,3,ok,1,182937.206,3,4549,3081
l1-062-my,100,2,combined,3,ok,1,192647.943,1,12785,8316
l1-065-my,100,2,combined,3,ok,1,208135.139,3,8238,3940
l1-068-ph,100,2,combined,3,ok,1,264862.543,1,17211,9658
l1-070-ph,100,2,combined,3,ok,1,199419.12,3,21636,6843
l1-075-in,100,2,combined,3,ok,1,135014.926,1,14522,11454
l1-078-br,100,2,combined,3,ok,1,185797.25,1,3690,1546
l1-081-es,100,2,combined,3,ok,1,184698.083,3,19919,10157
l1-082-es,100,2,combined,3,ok,1,243400.684,5,12552,5945
l1-085-es,100,2,combined,3,ok,1,189335.003,1,6458,2901
l1-091-nl,100,2,combined,3,ok,1,132751.956,0,,
l1-092-nl,100,2,combined,3,ok,1,128452.645,0,,
l1-094-nl,100,2,combined,3,ok,1,115916.593,0,,
l1-095-nl,100,2,combined,3,ok,1,133393.109,0,,
l1-097-nz,100,2,combined,3,ok,1,207004.801,2,11822,4512
l1-098-nz,100,2,combined,3,ok,1,237542.248,1,9519,2127
l2-001-jp-data-rights,100,2,combined,3,ok,1,51506.648,1,6913,4331
l2-002-jp-breach,100,2,combined,3,ok,1,142815.32,3,3106,2112
l2-003-jp-transfer,100,2,combined,3,ok,1,56262.357,2,13808,5496
l2-010-us-worker,100,2,combined,3,ok,1,62478.618,2,15612,5228
l2-013-cn-transfer,100,2,combined,3,ok,1,89695.646,1,12490,6712
l2-017-de-breach,100,2,combined,3,ok,1,177666.689,2,10435,5163
l2-022-fr-breach,100,2,combined,3,ok,1,107557.984,3,14077,5192
l2-024-fr-consumer,100,2,combined,3,ok,1,91899.215,2,18610,6010
l2-026-uk-data-rights,100,2,combined,3,ok,1,163273.106,3,3671,2426
l2-029-uk-consumer,100,2,combined,3,ok,1,134968.638,2,18523,8843
l2-034-ca-consumer,100,2,combined,3,ok,1,88244.376,1,4183,2205
l2-035-ca-worker,100,2,combined,3,ok,1,123244.073,2,12496,4322
l2-036-au-data-rights,100,2,combined,3,ok,1,176218.876,2,14660,5074
l2-038-au-transfer,100,2,combined,3,ok,1,140400.06,2,19625,5758
l2-039-au-consumer,100,2,combined,3,ok,1,159519.847,3,9500,4326
l2-040-au-worker,100,2,combined,3,ok,1,68665.155,2,4057,2770
l2-045-sg-worker,100,2,combined,3,ok,1,122543.937,1,11064,4423
l2-046-vn-data-rights,100,2,combined,3,ok,1,176430.893,2,11420,5942
l2-047-vn-breach,100,2,combined,3,ok,1,127699.045,4,10564,4230
l2-051-th-data-rights,100,2,combined,3,ok,1,148113.727,1,8705,6118
l2-052-th-breach,100,2,combined,3,ok,1,81967.354,2,7599,4614
l2-053-th-transfer,100,2,combined,3,ok,1,84693.72,1,10563,7155
l2-054-th-consumer,100,2,combined,3,ok,1,155155.029,2,5633,2751
l2-055-th-worker,100,2,combined,3,ok,1,117027.617,2,9356,3416
l2-056-id-data-rights,100,2,combined,3,ok,1,138680.328,1,7751,4420
l2-057-id-breach,100,2,combined,3,ok,1,106745.349,2,6849,2599
l2-060-id-worker,100,2,combined,3,ok,1,172934.037,1,11993,6920
l2-061-my-data-rights,100,2,combined,3,ok,1,140998.76,1,12115,5226
l2-064-my-consumer,100,2,combined,3,ok,1,153402.712,4,5533,2939
l2-066-ph-data-rights,100,2,combined,3,ok,1,145025.397,1,8389,5135
l2-067-ph-breach,100,2,combined,3,ok,1,138668.043,2,22467,8201
l2-068-ph-transfer,100,2,combined,3,ok,1,120572.858,1,17208,7814
l2-070-ph-worker,100,2,combined,3,ok,1,212613.117,1,15929,7460
l2-071-in-data-rights,100,2,combined,3,ok,1,91353.066,1,18462,5881
l2-072-in-breach,100,2,combined,3,ok,1,85732.491,3,15304,4648
l2-073-in-transfer,100,2,combined,3,ok,1,184357.424,2,13023,4151
l2-081-es-data-rights,100,2,combined,3,ok,1,131315.886,2,12884,7471
l2-082-es-breach,100,2,combined,3,ok,1,95156.912,3,13299,2708
l2-083-es-transfer,100,2,combined,3,ok,1,192981.857,2,23525,9554
l2-084-es-consumer,100,2,combined,3,ok,1,116585.525,4,19285,7712
l2-085-es-worker,100,2,combined,3,ok,1,116123.039,2,15956,7871
l2-086-it-data-rights,100,2,combined,3,ok,1,8149.979,0,,
l2-087-it-breach,100,2,combined,3,ok,1,7547.026,0,,
l2-088-it-transfer,100,2,combined,3,ok,1,53402.408,0,,
l2-089-it-consumer,100,2,combined,3,ok,1,3729.064,0,,
l2-090-it-worker,100,2,combined,3,ok,1,3888.081,0,,
l2-091-nl-data-rights,100,2,combined,3,ok,1,8812.772,0,,
l2-092-nl-breach,100,2,combined,3,ok,1,8096.886,0,,
l2-096-nz-data-rights,100,2,combined,3,ok,1,159048.239,2,10443,3245
l2-100-nz-worker,100,2,combined,3,ok,1,85611.869,3,7221,4778
l3-001-jp-transfer,100,2,combined,3,ok,1,160486.044,2,7197,2993
l3-002-jp-breach,100,2,combined,3,ok,1,67618.572,2,12714,6670
l3-005-jp-worker-ai,100,2,combined,3,ok,1,102752.297,2,4404,2110
l3-007-us-breach,100,2,combined,3,ok,1,114061.545,2,16653,5387
l3-008-us-consumer,100,2,combined,3,ok,1,123465.189,4,9845,4022
l3-010-us-worker-ai,100,2,combined,3,ok,1,137421.459,2,20737,5521
l3-011-cn-transfer,100,2,combined,3,ok,1,162667.355,4,12753,5244
l3-013-cn-consumer,100,2,combined,3,ok,1,126280.06,2,3970,2777
l3-014-cn-platform,100,2,combined,3,ok,1,157469.328,3,1482,703
l3-015-cn-worker-ai,100,2,combined,3,ok,1,125439.686,2,8470,2983
l3-016-de-transfer,100,2,combined,3,ok,1,146086.116,3,16826,6015
l3-018-de-consumer,100,2,combined,3,ok,1,123273.356,4,10007,4403
l3-019-de-platform,100,2,combined,3,ok,1,141910.032,3,15399,8337
l3-020-de-worker-ai,100,2,combined,3,ok,1,145672.23,2,8364,3044
l3-023-fr-consumer,100,2,combined,3,ok,1,120108.695,3,18723,6787
l3-025-fr-worker-ai,100,2,combined,3,ok,1,136376.637,3,14308,7805
l3-026-uk-transfer,100,2,combined,3,ok,1,127701.21,3,13740,5163
l3-028-uk-consumer,100,2,combined,3,ok,1,147990.857,1,11856,4671
l3-030-uk-worker-ai,100,2,combined,3,ok,1,139717.043,3,4292,2138
l3-032-ca-breach,100,2,combined,3,ok,1,165920.527,6,13164,5990
l3-033-ca-consumer,100,2,combined,3,ok,1,94385.047,2,3365,1653
l3-037-au-breach,100,2,combined,3,ok,1,121758.921,2,4758,2226
l3-039-au-platform,100,2,combined,3,ok,1,163241.355,2,14860,4755
l3-041-sg-transfer,100,2,combined,3,ok,1,159418.532,3,27083,7735
l3-043-sg-consumer,100,2,combined,3,ok,1,130325.951,2,4226,2147
l3-045-sg-worker-ai,100,2,combined,3,ok,1,4714.532,0,,
l3-046-vn-transfer,100,2,combined,3,ok,1,163148.185,3,9590,6465
l3-047-vn-breach,100,2,combined,3,ok,1,118266.362,3,10197,4509
l3-053-th-consumer,100,2,combined,3,ok,1,133469.544,2,11856,4671
l3-054-th-platform,100,2,combined,3,ok,1,23297.371,0,,
l3-056-id-transfer,100,2,combined,3,ok,1,137806.806,2,12638,5802
l3-057-id-breach,100,2,combined,3,ok,1,98816.823,3,19468,8237
l3-058-id-consumer,100,2,combined,3,ok,1,123126.893,2,19316,6975
l3-059-id-platform,100,2,combined,3,ok,1,8027.842,0,,
l3-062-my-breach,100,2,combined,3,ok,1,153469.643,1,10552,5393
l3-063-my-consumer,100,2,combined,3,ok,1,61367.342,0,,
l3-065-my-worker-ai,100,2,combined,3,ok,1,141610.501,2,27014,5954
l3-066-ph-transfer,100,2,combined,3,ok,1,168032.928,2,13907,6955
l3-067-ph-breach,100,2,combined,3,ok,1,120128.468,2,25088,10350
l3-072-in-breach,100,2,combined,3,ok,1,14776.897,0,,
l3-073-in-consumer,100,2,combined,3,ok,1,117275.007,3,4404,2535
l3-075-in-worker-ai,100,2,combined,3,ok,1,112522.759,2,8364,3044
l3-078-br-consumer,100,2,combined,3,ok,1,102614.515,1,6798,3460
l3-079-br-platform,100,2,combined,3,ok,1,108816.929,1,1482,703
l3-081-es-transfer,100,2,combined,3,ok,1,38353.617,0,,
l3-082-es-breach,100,2,combined,3,ok,1,191669.714,2,24152,1913
l3-088-it-consumer,100,2,combined,3,ok,1,8002.619,0,,
l3-092-nl-breach,100,2,combined,3,ok,1,8610.892,0,,
l3-098-nz-consumer,100,2,combined,3,ok,1,133391.077,3,7923,2982
l3-100-nz-worker-ai,100,2,combined,3,ok,1,144431.573,2,18432,9322
l4-001-jp-digital-platform,100,2,combined,3,ok,1,201931.5,3,14119,7100
l4-004-jp-fintech,100,2,combined,3,ok,1,130885.549,5,5369,3439
l4-008-us-online-sales,100,2,combined,3,ok,1,173310.038,3,9843,4759
l4-009-us-fintech,100,2,combined,3,ok,1,145364.508,6,12266,4474
l4-012-cn-automated-hiring,100,2,combined,3,ok,1,223533.493,5,7839,5213
l4-015-cn-manufacturer,100,2,combined,3,ok,1,152329.21,6,4731,3238
l4-016-de-digital-platform,100,2,combined,3,ok,1,189549.956,3,17609,3249
l4-020-de-manufacturer,100,2,combined,3,ok,1,151051.615,5,9280,3598
l4-021-fr-digital-platform,100,2,combined,3,ok,1,153974.192,2,21547,8921
l4-022-fr-automated-hiring,100,2,combined,3,ok,1,199247.017,3,22819,6973
l4-023-fr-online-sales,100,2,combined,3,ok,1,158485.004,5,19367,8204
l4-024-fr-fintech,100,2,combined,3,ok,1,156892.088,1,20890,7223
l4-027-uk-automated-hiring,100,2,combined,3,ok,1,191311.612,2,9470,5783
l4-029-uk-fintech,100,2,combined,3,ok,1,150108.746,3,6141,2202
l4-032-ca-automated-hiring,100,2,combined,3,ok,1,158916.415,5,15596,6459
l4-034-ca-fintech,100,2,combined,3,ok,1,153016.969,2,4179,1468
l4-036-au-digital-platform,100,2,combined,3,ok,1,150688.291,3,16796,5267
l4-038-au-online-sales,100,2,combined,3,ok,1,151659.831,1,9684,4649
l4-039-au-fintech,100,2,combined,3,ok,1,157192.363,3,15470,4977
l4-040-au-manufacturer,100,2,combined,3,ok,1,191170.334,4,8199,4113
l4-044-sg-fintech,100,2,combined,3,ok,1,192561.857,4,24362,9085
l4-045-sg-manufacturer,100,2,combined,3,ok,1,197616.448,3,2864,1827
l4-051-th-digital-platform,100,2,combined,3,ok,1,147601.73,3,11176,7301
l4-054-th-fintech,100,2,combined,3,ok,1,126872.126,3,3924,2666
l4-055-th-manufacturer,100,2,combined,3,ok,1,145666.02,6,6138,3446
l4-058-id-online-sales,100,2,combined,3,ok,1,198473.095,3,8321,4835
l4-059-id-fintech,100,2,combined,3,ok,1,198711.031,4,18233,7305
l4-063-my-online-sales,100,2,combined,3,ok,1,140768.147,3,5223,3468
l4-065-my-manufacturer,100,2,combined,3,ok,1,142178.386,2,4845,3022
l4-067-ph-automated-hiring,100,2,combined,3,ok,1,236257.702,3,5508,3273
l4-069-ph-fintech,100,2,combined,3,ok,1,204346.399,3,8262,4289
l4-070-ph-manufacturer,100,2,combined,3,ok,1,139520.874,8,8293,5373
l4-071-in-digital-platform,100,2,combined,3,ok,1,214418.287,2,22516,10524
l4-072-in-automated-hiring,100,2,combined,3,ok,1,204000.479,5,10554,3888
l4-075-in-manufacturer,100,2,combined,3,ok,1,121633.097,2,4666,2731
l4-080-br-manufacturer,100,2,combined,3,ok,1,151280.417,4,6429,4302
l4-081-es-digital-platform,100,2,combined,3,ok,1,166381.12,2,12843,6199
l4-082-es-automated-hiring,100,2,combined,3,ok,1,147049.397,1,16103,8398
l4-083-es-online-sales,100,2,combined,3,ok,1,188445.287,3,14189,7133
l4-088-it-online-sales,100,2,combined,3,ok,1,7919.163,0,,
l4-089-it-fintech,100,2,combined,3,ok,1,59472.164,0,,
l4-090-it-manufacturer,100,2,combined,3,ok,1,7479.784,0,,
l4-092-nl-automated-hiring,100,2,combined,3,ok,1,8229.296,0,,
l4-093-nl-online-sales,100,2,combined,3,ok,1,24469.19,0,,
l4-094-nl-fintech,100,2,combined,3,ok,1,8297.26,0,,
l4-095-nl-manufacturer,100,2,combined,3,ok,1,10618.347,0,,
l4-096-nz-digital-platform,100,2,combined,3,ok,1,128549.932,3,5786,3435
l4-097-nz-automated-hiring,100,2,combined,3,ok,1,208376.436,4,7518,4178
l4-099-nz-fintech,100,2,combined,3,ok,1,179316.782,2,18660,3462
l4-100-nz-manufacturer,100,2,combined,3,ok,1,195119.247,3,11538,7956
l1-001-jp,100,2,direct,1,ok,1,131201.902,4,7288,7288
l1-002-jp,100,2,direct,1,ok,1,181279.957,0,10180,10180
l1-003-jp,100,2,direct,1,ok,1,152425.786,1,9238,9238
l1-005-jp,100,2,direct,1,ok,1,148662.016,4,2426,2426
l1-010-us,100,2,direct,1,ok,1,104046.72,2,14100,14100
l1-012-cn,100,2,direct,1,ok,1,148929.577,0,,
l1-013-cn,100,2,direct,1,ok,1,232271.675,1,7499,7499
l1-018-de,100,2,direct,1,ok,1,247491.385,2,9933,9933
l1-019-de,100,2,direct,1,ok,1,162284.404,1,23400,23400
l1-023-fr,100,2,direct,1,ok,1,152405.42,0,,
l1-024-fr,100,2,direct,1,ok,1,223715.67,3,17877,17877
l1-025-fr,100,2,direct,1,ok,1,228650.94,4,13199,13199
l1-027-uk,100,2,direct,1,ok,1,221548.972,2,6148,6148
l1-031-ca,100,2,direct,1,ok,1,133154.124,0,9753,9753
l1-032-ca,100,2,direct,1,ok,1,158788.717,1,2328,2328
l1-033-ca,100,2,direct,1,ok,1,239270.302,3,7197,7197
l1-035-ca,100,2,direct,1,ok,1,226589.536,0,9148,9148
l1-036-au,100,2,direct,1,ok,1,132043.047,0,23747,23747
l1-037-au,100,2,direct,1,ok,1,226121.665,2,6135,6135
l1-038-au,100,2,direct,1,ok,1,204941.301,5,27052,27052
l1-039-au,100,2,direct,1,ok,1,153788.746,1,10110,10110
l1-040-au,100,2,direct,1,ok,1,220136.108,3,24374,24374
l1-041-sg,100,2,direct,1,ok,1,133172.809,0,22558,22558
l1-042-sg,100,2,direct,1,ok,1,219768.574,2,16026,16026
l1-044-sg,100,2,direct,1,ok,1,166491.976,3,10067,10067
l1-046-vn,100,2,direct,1,ok,1,157471.769,1,789,789
l1-049-vn,100,2,direct,1,ok,1,149899.014,2,19841,19841
l1-050-vn,100,2,direct,1,ok,1,133065.571,0,11069,11069
l1-051-th,100,2,direct,1,ok,1,175263.543,1,7665,7665
l1-052-th,100,2,direct,1,ok,1,152093.602,1,9447,9447
l1-053-th,100,2,direct,1,ok,1,233618.764,1,11337,11337
l1-054-th,100,2,direct,1,ok,1,201851.21,2,11232,11232
l1-055-th,100,2,direct,1,ok,1,176332.328,2,8940,8940
l1-059-id,100,2,direct,1,ok,1,129187.343,0,11312,11312
l1-060-id,100,2,direct,1,ok,1,155097.52,3,4549,4549
l1-062-my,100,2,direct,1,ok,1,209078.505,1,12785,12785
l1-065-my,100,2,direct,1,ok,1,231474.621,4,7838,7838
l1-068-ph,100,2,direct,1,ok,1,162226.024,0,,
l1-070-ph,100,2,direct,1,ok,1,136630.198,0,21636,21636
l1-075-in,100,2,direct,1,ok,1,129665.765,0,14522,14522
l1-078-br,100,2,direct,1,ok,1,161955.193,1,3690,3690
l1-081-es,100,2,direct,1,ok,1,132763.598,0,19919,19919
l1-082-es,100,2,direct,1,ok,1,147091.864,0,,
l1-085-es,100,2,direct,1,ok,1,164940.148,1,6458,6458
l1-091-nl,100,2,direct,1,ok,1,133499.983,0,,
l1-092-nl,100,2,direct,1,ok,1,146500.307,0,,
l1-094-nl,100,2,direct,1,ok,1,214263.46,0,,
l1-095-nl,100,2,direct,1,ok,1,133521.349,0,,
l1-097-nz,100,2,direct,1,ok,1,232500.008,3,11822,11822
l1-098-nz,100,2,direct,1,ok,1,247052.465,1,8733,8733
l2-001-jp-data-rights,100,2,direct,1,ok,1,102894.539,1,6424,6424
l2-002-jp-breach,100,2,direct,1,ok,1,216599.103,1,3885,3885
l2-003-jp-transfer,100,2,direct,1,ok,1,85722.779,2,13808,13808
l2-010-us-worker,100,2,direct,1,ok,1,88605.615,2,15612,15612
l2-013-cn-transfer,100,2,direct,1,ok,1,97142.944,1,12490,12490
l2-017-de-breach,100,2,direct,1,ok,1,242699.8,0,8722,8722
l2-022-fr-breach,100,2,direct,1,ok,1,55988.303,2,13589,13589
l2-024-fr-consumer,100,2,direct,1,ok,1,76392.32,3,18610,18610
l2-026-uk-data-rights,100,2,direct,1,ok,1,158385.523,0,,
l2-029-uk-consumer,100,2,direct,1,ok,1,121459.533,2,18523,18523
l2-034-ca-consumer,100,2,direct,1,ok,1,61615.076,1,4183,4183
l2-035-ca-worker,100,2,direct,1,ok,1,163918.214,2,12496,12496
l2-036-au-data-rights,100,2,direct,1,ok,1,167983.364,0,,
l2-038-au-transfer,100,2,direct,1,ok,1,242425.46,0,19625,19625
l2-039-au-consumer,100,2,direct,1,ok,1,206938.826,3,9498,9498
l2-040-au-worker,100,2,direct,1,ok,1,78831.545,2,4057,4057
l2-045-sg-worker,100,2,direct,1,ok,1,152638.2,1,11064,11064
l2-046-vn-data-rights,100,2,direct,1,ok,1,210074.702,2,11420,11420
l2-047-vn-breach,100,2,direct,1,ok,1,181742.491,5,11937,11937
l2-051-th-data-rights,100,2,direct,1,ok,1,231707.606,1,8705,8705
l2-052-th-breach,100,2,direct,1,ok,1,73222.798,2,7601,7601
l2-053-th-transfer,100,2,direct,1,ok,1,96618.824,1,10563,10563
l2-054-th-consumer,100,2,direct,1,ok,1,151230.772,0,,
l2-055-th-worker,100,2,direct,1,ok,1,159212.684,2,10539,10539
l2-056-id-data-rights,100,2,direct,1,ok,1,175778.162,1,7751,7751
l2-057-id-breach,100,2,direct,1,ok,1,93743.293,2,6847,6847
l2-060-id-worker,100,2,direct,1,ok,1,180138.224,1,12817,12817
l2-061-my-data-rights,100,2,direct,1,ok,1,213952.352,1,12630,12630
l2-064-my-consumer,100,2,direct,1,ok,1,198135.045,4,5533,5533
l2-066-ph-data-rights,100,2,direct,1,ok,1,130546.104,1,8395,8395
l2-067-ph-breach,100,2,direct,1,ok,1,172423.711,2,22463,22463
l2-068-ph-transfer,100,2,direct,1,ok,1,159039.685,1,14659,14659
l2-070-ph-worker,100,2,direct,1,ok,1,199732.509,1,15929,15929
l2-071-in-data-rights,100,2,direct,1,ok,1,123327.548,1,18462,18462
l2-072-in-breach,100,2,direct,1,ok,1,123134.818,2,14522,14522
l2-073-in-transfer,100,2,direct,1,ok,1,157467.524,2,13023,13023
l2-081-es-data-rights,100,2,direct,1,ok,1,125810.306,2,12890,12890
l2-082-es-breach,100,2,direct,1,ok,1,95317.662,3,13299,13299
l2-083-es-transfer,100,2,direct,1,ok,1,185081.982,0,,
l2-084-es-consumer,100,2,direct,1,ok,1,100704.475,4,19285,19285
l2-085-es-worker,100,2,direct,1,ok,1,82295.736,2,15956,15956
l2-086-it-data-rights,100,2,direct,1,ok,1,7003.285,0,,
l2-087-it-breach,100,2,direct,1,ok,1,6096.744,0,,
l2-088-it-transfer,100,2,direct,1,ok,1,155526.163,0,,
l2-089-it-consumer,100,2,direct,1,ok,1,3814.05,0,,
l2-090-it-worker,100,2,direct,1,ok,1,3413.6,0,,
l2-091-nl-data-rights,100,2,direct,1,ok,1,81718.788,0,,
l2-092-nl-breach,100,2,direct,1,ok,1,6085.156,0,,
l2-096-nz-data-rights,100,2,direct,1,ok,1,94884.405,3,10443,10443
l2-100-nz-worker,100,2,direct,1,ok,1,89744.898,3,7221,7221
l3-001-jp-transfer,100,2,direct,1,ok,1,275546.717,2,19781,19781
l3-002-jp-breach,100,2,direct,1,ok,1,179555.164,4,12712,12712
l3-005-jp-worker-ai,100,2,direct,1,ok,1,221330.072,2,12057,12057
l3-007-us-breach,100,2,direct,1,ok,1,195456.19,3,11811,11811
l3-008-us-consumer,100,2,direct,1,ok,1,115712.077,3,3365,3365
l3-010-us-worker-ai,100,2,direct,1,ok,1,128126.677,0,27006,27006
l3-011-cn-transfer,100,2,direct,1,ok,1,241484.654,0,12755,12755
l3-013-cn-consumer,100,2,direct,1,ok,1,179684.825,2,15291,15291
l3-014-cn-platform,100,2,direct,1,ok,1,205990.167,1,12239,12239
l3-015-cn-worker-ai,100,2,direct,1,ok,1,127461.237,0,8476,8476
l3-016-de-transfer,100,2,direct,1,ok,1,127941.076,0,16242,16242
l3-018-de-consumer,100,2,direct,1,ok,1,233881.022,6,10009,10009
l3-019-de-platform,100,2,direct,1,ok,1,136260.817,7,17308,17308
l3-020-de-worker-ai,100,2,direct,1,ok,1,127654.186,0,8368,8368
l3-023-fr-consumer,100,2,direct,1,ok,1,156550.845,3,18723,18723
l3-025-fr-worker-ai,100,2,direct,1,ok,1,182560.763,0,14343,14343
l3-026-uk-transfer,100,2,direct,1,ok,1,128074.04,0,13411,13411
l3-028-uk-consumer,100,2,direct,1,ok,1,124771.139,0,9667,9667
l3-030-uk-worker-ai,100,2,direct,1,ok,1,124355.331,0,4292,4292
l3-032-ca-breach,100,2,direct,1,ok,1,124519.854,0,10719,10719
l3-033-ca-consumer,100,2,direct,1,ok,1,146494.0,2,3365,3365
l3-037-au-breach,100,2,direct,1,ok,1,203228.795,2,15003,15003
l3-039-au-platform,100,2,direct,1,ok,1,129343.665,0,14860,14860
l3-041-sg-transfer,100,2,direct,1,ok,1,174892.776,0,20275,20275
l3-043-sg-consumer,100,2,direct,1,ok,1,183944.649,1,4226,4226
l3-045-sg-worker-ai,100,2,direct,1,ok,1,3981.97,0,,
l3-046-vn-transfer,100,2,direct,1,ok,1,127520.692,0,20275,20275
l3-047-vn-breach,100,2,direct,1,ok,1,146881.177,1,11749,11749
l3-053-th-consumer,100,2,direct,1,ok,1,260422.086,1,11856,11856
l3-054-th-platform,100,2,direct,1,ok,1,86442.467,0,,
l3-056-id-transfer,100,2,direct,1,ok,1,176473.049,0,11586,11586
l3-057-id-breach,100,2,direct,1,ok,1,129694.426,0,19466,19466
l3-058-id-consumer,100,2,direct,1,ok,1,169422.871,0,19316,19316
l3-059-id-platform,100,2,direct,1,ok,1,7637.828,0,,
l3-062-my-breach,100,2,direct,1,ok,1,125187.134,0,10558,10558
l3-063-my-consumer,100,2,direct,1,ok,1,20678.807,0,,
l3-065-my-worker-ai,100,2,direct,1,ok,1,172558.23,0,27006,27006
l3-066-ph-transfer,100,2,direct,1,ok,1,265202.146,1,16050,16050
l3-067-ph-breach,100,2,direct,1,ok,1,128035.073,0,25082,25082
l3-072-in-breach,100,2,direct,1,ok,1,51577.907,0,,
l3-073-in-consumer,100,2,direct,1,ok,1,115755.885,3,4404,4404
l3-075-in-worker-ai,100,2,direct,1,ok,1,128006.186,0,8368,8368
l3-078-br-consumer,100,2,direct,1,ok,1,161008.792,1,6798,6798
l3-079-br-platform,100,2,direct,1,ok,1,126436.761,2,18702,18702
l3-081-es-transfer,100,2,direct,1,ok,1,96261.788,0,,
l3-082-es-breach,100,2,direct,1,ok,1,200268.462,1,24804,24804
l3-088-it-consumer,100,2,direct,1,ok,1,7391.966,0,,
l3-092-nl-breach,100,2,direct,1,ok,1,8661.338,0,,
l3-098-nz-consumer,100,2,direct,1,ok,1,206852.942,3,7923,7923
l3-100-nz-worker-ai,100,2,direct,1,ok,1,127546.989,0,18432,18432
l4-001-jp-digital-platform,100,2,direct,1,ok,1,243886.201,0,14117,14117
l4-004-jp-fintech,100,2,direct,1,ok,1,178435.352,5,5369,5369
l4-008-us-online-sales,100,2,direct,1,ok,1,231192.935,2,9845,9845
l4-009-us-fintech,100,2,direct,1,ok,1,240528.854,6,12266,12266
l4-012-cn-automated-hiring,100,2,direct,1,ok,1,246243.285,0,8376,8376
l4-015-cn-manufacturer,100,2,direct,1,ok,1,222203.819,6,,
l4-016-de-digital-platform,100,2,direct,1,ok,1,164140.48,3,17609,17609
l4-020-de-manufacturer,100,2,direct,1,ok,1,130222.933,5,5341,5341
l4-021-fr-digital-platform,100,2,direct,1,ok,1,167885.865,2,21543,21543
l4-022-fr-automated-hiring,100,2,direct,1,ok,1,246610.817,0,27102,27102
l4-023-fr-online-sales,100,2,direct,1,ok,1,166638.888,4,19363,19363
l4-024-fr-fintech,100,2,direct,1,ok,1,229807.572,2,23838,23838
l4-027-uk-automated-hiring,100,2,direct,1,ok,1,246317.55,0,7731,7731
l4-029-uk-fintech,100,2,direct,1,ok,1,207663.178,3,6139,6139
l4-032-ca-automated-hiring,100,2,direct,1,ok,1,221083.132,4,15592,15592
l4-034-ca-fintech,100,2,direct,1,ok,1,223581.901,1,4181,4181
l4-036-au-digital-platform,100,2,direct,1,ok,1,217293.056,3,16258,16258
l4-038-au-online-sales,100,2,direct,1,ok,1,176134.205,1,9686,9686
l4-039-au-fintech,100,2,direct,1,ok,1,231807.099,2,15474,15474
l4-040-au-manufacturer,100,2,direct,1,ok,1,242173.727,0,8201,8201
l4-044-sg-fintech,100,2,direct,1,ok,1,231791.602,2,24359,24359
l4-045-sg-manufacturer,100,2,direct,1,ok,1,201566.317,5,12254,12254
l4-051-th-digital-platform,100,2,direct,1,ok,1,196979.13,1,11182,11182
l4-054-th-fintech,100,2,direct,1,ok,1,234899.464,3,3928,3928
l4-055-th-manufacturer,100,2,direct,1,ok,1,144227.645,5,6617,6617
l4-058-id-online-sales,100,2,direct,1,ok,1,183059.178,3,7197,7197
l4-059-id-fintech,100,2,direct,1,ok,1,224444.144,1,17321,17321
l4-063-my-online-sales,100,2,direct,1,ok,1,171679.917,3,5223,5223
